id,title,company,city,remote,published_at,skills,url,requirements,conditions,employment,salary_to,currency,salary_from,remote_work,experience_years,requirements_techs,conditions_techs,all_techs,salary_estimated,salary_rub,salary_category,experience_category,seniority_level,job_function,skills_count,city_original,employment_original
1000153652,Senior QA Automation (Python) в команду UGC,2GIS,Москва,True,2025-05-04 12:29:43+03:00,"Python, автоматизацией тестирования от трех лет, Docker, Старший (Senior), техниками тест, Инженер по автоматизации тестирования, Git, SQL",https://career.habr.com/vacancies/1000153652,"Автоматизировать тестирование проекта, построенного на микросервисной архитектуре. Писать функциональные тесты на серверное API и фоновые обработчики данных. Разрабатывать е2е тесты (на Python 3) и настраивать Continuous Integration. Участвовать в проработке архитектуры сервисов и интерфейсов их взаимодействия. Проводить нагрузочное тестирование в проекте. Для работы потребуется Опыт работы с автоматизацией тестирования от трех лет. Понимание основ тестирования и владение техниками тест-дизайна. Умение структурировано и доступно выражать свои мысли, а также аргументированно отстаивать свою позицию. Инициативность и любознательность.","2ГИС — аккредитованная IT-компания. У нас можно работать удалённо. Для нас важен специалист, а не его локация. Если хочешь работать в гибридном формате, у нас есть офисы в Москве, Санкт-Петербурге, два классных офиса в Новосибирске. А также коворкинги в Нижнем Новгороде, Томске, Астане, Алма-Ате и Дубае. График не главное. Кто-то начинает работу в 9, кто-то в 11, а кто-то — когда удобно ему и команде. Главное — выполнять задачи в срок и быть на связи с коллегами; Само собой, полностью белая зарплата, размер обсуждается на собеседовании, потолка нет; Есть ДМС, штатный терапевт, невролог, мед.консультант и другие IT-плюшки; Если хочешь делиться своим опытом, мы только за — поможем с выступлениями на конференциях и статьями для Хабра; Приходите, у нас хорошо",Санкт-Петербург,,,,True,,"тестирование, автоматизацией тестирования от трех лет, python",,"тестирование, автоматизацией тестирования от трех лет, python",,,,,Senior,,8,Москва,Санкт-Петербург
1000151049,Data engineer,ИТ-Холдинг Т1,,True,2025-05-04 11:27:32+03:00,"Инженер по данным, Python, Старший (Senior), реляционными и nosql базами данных опыт работы с различными субд в роли разработчика, SQL, Apache Hadoop",https://career.habr.com/vacancies/1000151049,"Чем предстоит заниматься: Проектирование и разработка витрин данных (Hive-SQL, Spark) с погружением в бизнес-процессы и аналитику данных. Уточнение требований заказчика, системный анализ, изучение бизнес-процессов систем источников. Доработка существующих витрин. Автоматизация процессов обновления данных (AirFlow). 3 линия поддержки. Тестирование нового функционала и витрин в DataLake Выстраивание процессов Data Governance на инфраструктуре Hadoop совместно с CDO Банка. Контроль качества данных в хранилище (Hadoop) – постановка задач, анализ. Предоставление экспертной поддержки внутренним потребителям (data analysts,data scientists). Что для нас важно: SQL: вложенные запросы, оконные функции, опыт написания функций / процедур Понимание основных концепций DWH Понимание базовых команд Git и основных принципов работы Понимание основных банковских процессов (достаточно одного): кредитование, процессинг, депозиты или других Опыт работы с реляционными и noSQL базами данных Опыт работы с различными СУБД в роли разработчика / аналитика витрин данных.","гибкий формат работы — в офисе, удаленно или в гибридном формате; программа добровольного медицинского страхования; широкие возможности внутреннего и внешнего обучения, корпоративные онлайн библиотеки; Сервис привилегий от 100+ партнёров на покупку техники, занятия спортом и иностранными языками, концерты, отели, SPA и др. А также развитая программа компенсации и маркетплейс мерча с собственной корпоративной валютой. необходимая техника и софт для работы; конкурентная зарплата по итогам интервью и оформление по ТК.",Полный рабочий день,,,,True,,"тестирование, sql, git, nosql, airflow, spark, hadoop",,"тестирование, sql, git, nosql, airflow, spark, hadoop",,,,,,Data Engineer,6,,Полный рабочий день
1000151051,Аналитик- методолог,ИТ-Холдинг Т1,,True,2025-05-04 11:27:31+03:00,"rpa, Python, Jira, Confluence, python, java, автоматизации рутинных задач с использованием роботизации по типу uipath, excel vba, Java, Бизнес-аналитик, Средний (Middle), excel powerquery, Microsoft Excel",https://career.habr.com/vacancies/1000151051,"Чем предстоит заниматься: Участие в разработке метрик процессов. Автоматизация и разработки инструментов отчетности. Автоматизация мониторинга метрик бизнес- процессов и динамики выполнения задач . Описание методик, инструкций пользователей . Что для нас важно: Знание Excel VBA – разработка макросов для автоматизации работы, поддержание и модернизация существующих. Знание Excel PowerQuery – умение работать с большим количеством Excel книг, полученных из выгрузок других систем – трансформирование исходных данных, объединение в единую таблицу. Знание Python, Java - Написание скриптов на Python, Java. Знание RPA - навыки автоматизации рутинных задач с использованием роботизации по типу UiPath.","гибкий формат работы — в офисе, удаленно или в гибридном формате; программа добровольного медицинского страхования; широкие возможности внутреннего и внешнего обучения, корпоративные онлайн библиотеки; Сервис привилегий от 100+ партнёров на покупку техники, занятия спортом и иностранными языками, концерты, отели, SPA и др. А также развитая программа компенсации и маркетплейс мерча с собственной корпоративной валютой. необходимая техника и софт для работы.",Полный рабочий день,,,,True,,"excel, java, автоматизации рутинных задач с использованием роботизации по типу uipath, python",,"excel, java, автоматизации рутинных задач с использованием роботизации по типу uipath, python",,,,,,Analyst,13,,Полный рабочий день
1000151045,ML-инженер,ИТ-Холдинг Т1,Москва,True,2025-05-04 11:27:08+03:00,"Python, PostgreSQL, CI/CD, python, стандартной библиотеки python, фреймворков mlflow, ML разработчик, kuberflow, itsm системами, mlrun, для нас важны, postgresql в части sql, django, Средний (Middle), itil, airflow или другими системами управления моделями ml, опыт работы с itsm системами",https://career.habr.com/vacancies/1000151045,"Какие знания и навыки для нас важны: Знания в области разработки программного обеспечения (O-notation, Patterns, Clean Code, Code Review); Знание PostgreSQL в части SQL. Умение писать и отлаживать SQL-запросы, понимание механизмов работы индексов и транзакций, MPP (Massive Parallel Processing); Опыт работы с Airflow или другими системами управления моделями ML; Понимание, как перевести модель в производство, ключевые понятия — data drift, model retraining strategies; Опыт настройки CI/CD. Разработка решения ML (обучение-тестирование/производство). Интеграция A/B-тестирование; Знание фреймворков MLFlow, Kuberflow, MLRun; Контейнеры Docker и системы управления контейнерами Kubernetes; Знание Python, Django (ORM Models) либо SqlAlchemy, знание стандартной библиотеки Python; Будет плюсом: Приветствуется знание ITIL, опыт работы с ITSM системами; Приветствуется опыт в области NLP: Трансформеры (BERT special tokens), RNN, классические подходы, LLM.","Преимущества работы в Т1: ДМС и комплексные программы поддержки Комфортные офисы и гибкий рабочий день Участие в конференциях и профессиональное обучение Интересные задачи, производительное железо и софт для работы Скидки и партнерские программы",Санкт-Петербург,,,,True,,"itsm системами, ci/cd, фреймворков mlflow, docker, itil, опыт работы с itsm системами, airflow или другими системами управления моделями ml, ml, django, kubernetes, airflow, тестирование, sql, mlrun, python, стандартной библиотеки python, postgresql, postgresql в части sql, kuberflow",,"itsm системами, ci/cd, фреймворков mlflow, docker, itil, опыт работы с itsm системами, airflow или другими системами управления моделями ml, ml, django, kubernetes, airflow, тестирование, sql, mlrun, python, стандартной библиотеки python, postgresql, postgresql в части sql, kuberflow",,,,,,Engineer,17,Москва,Санкт-Петербург
1000156465,Аналитик-разработчик (Сегментация),SM Lab,,True,2025-05-04 10:27:02+03:00,"Инженер по данным, Python, sql, python, Алгоритмы и структуры данных, Средний (Middle), SQL",https://career.habr.com/vacancies/1000156465,"Высшее образование (математическое / физическое / программная инженерия / вычислительная техника / наука о данных / экономическое); Опыт работы в аналогичной должности от 2 лет; Сильные аналитические навыки; Умение самостоятельно генерировать идеи; Уверенное владение SQL (сложные запросы, аналитические функции); Базовое владение Python; Умение оптимизировать SQL запросы. Чем предстоит заниматься Разработка и рефакторинг алгоритмов для выделения признаков принадлежности клиентов к сегментам; Работа по улучшению качества входных данных для сегментации, устранение выявленных ошибок и неточностей (работа по инцидентам); Консультирование аналитиков по вопросам использование витрин с рассчитанными сегментами. Стек технологий Для разработки используем: Python, Oracle PL/SQL, Airflow, Spark, Spark Streaming. Для организации работы: Jira, Confluence, Git.","Удаленный формат работы, офис по желанию, как коворкинг; График работы: 5/2; 8.00-17.00, 9.00-18.00 или 10.00-19.00 (на выбор); Полугодовой бонус; Кафетерий льгот, где можно выбрать опции ( ДМС, фитнес, английский, связь и другое); Дисконтная карта на продукцию 30% магазинов сети + корпоративные скидки и специальные условия от партнеров; Обучение - доступно внутреннее и внешнее обучение, проводим внутренние митапы, техтолки, посещаем профильные конференции.",Полный рабочий день,,,,True,,"sql, git, python, airflow, spark",,"sql, git, python, airflow, spark",,,,,,Software Developer,7,,Полный рабочий день
1000137896,Senior Backend developer (python) офис,Совкомбанк Технологии,Казань,False,2025-05-04 06:27:24+03:00,"Python, Docker, Бэкенд разработчик, инструментами для деплоя, фреймворков тестирования, языком программирования python от 3, Git, postgresql и redis, SQL, FastAPI, паттернов разработки, django, базовых библиотек python",https://career.habr.com/vacancies/1000137896,"Понимание ООП, знание паттернов разработки; Опыт работы с языком программирования Python от 3-х лет; Хорошее знание базовых библиотек Python; Опыт работы с Django/DRF для разработки коммерческих приложений от 2-х лет (или с другими фреймворками: FastAPI, Flask); Понимание REST-архитектуры, опыт разработки серверной части REST; Опыт работы с PostgreSQL и Redis; Уверенная работа с git и другими инструментами разработчика; Умение тестировать приложение. Знание фреймворков тестирования (unit-тестирование, интеграционное тестирование). Опыт написания Unit-тестов; Опыт работы по git-flow. Приветствуется: Понимание основ и принципов микросервисной архитектуры; Работа по методологии TDD и BDD; Опыт работы в сложных и интересных проектах; Опыт настройки веб-серверов, владение инструментами для деплоя. Чем предстоит заниматься: Развитием собственных систем (разработка продукта, интеграция с внешними и внутренними сервисами, доработка текущего функционала); Реализация и сопровождение системы в боевом контуре.","Трудоустройство по ТК РФ в аккредитованную IT-компанию; Самый уникальный портфель бонусов (ДМС со стоматологией, фитнес, школа ин. языков на выбор, скидки на коробочные продукты банка и партнеров, коворкинг в Сочи и прочее); Помощь в развитии вашей проф. экспертизы: оплатим профессиональные тренинги и внешние образовательные курсы, участие в ИТ активностях (митапы, хакатоны, юконы); Атмосферу профессионального развития, вдохновленную принципами Agile; Отзывчивых коллег и помощь ментора в адаптации; Вовлеченность, комфорт, свободу, минимум бюрократии, отсутствие дресс-кода, гибкое начало и завершение рабочего дня. ПРИХОДИ – С НАМИ БУДЕТ ИНТЕРЕСНО!",Полный рабочий день,,,,False,,"тестирование, django, git, паттернов разработки, postgresql и redis, python, postgresql, flask, redis, базовых библиотек python, fastapi",,"тестирование, django, git, паттернов разработки, postgresql и redis, python, postgresql, flask, redis, базовых библиотек python, fastapi",,,,,Senior,Backend Developer,13,Казань,Полный рабочий день
1000150999,DevOps - инженер,ИТ-Холдинг Т1,Москва,True,2025-05-03 19:27:52+03:00,"kubernetes, Docker, RabbitMQ, Kubernetes, teamcity и jenkins опыт работы субд postgresql, PostgreSQL, CI/CD, liquibаse присоединяйся к команде иннотех, DevOps-инженер, Linux, DevOps, для нас важны, SQL, DevSecOps, Centos, Python, Apache Kafka, nexus, ms sql",https://career.habr.com/vacancies/1000150999,"Вместе с нами ты будешь: Развивать и поддерживать Back и Front части банковского приложения Развивать процессы CI/CD Поддерживать контур разработки (DEV) и интеграционно-функционального тестирования (IFT) Участвовать в интеграционных процессах в рамках Омниканальности, сопровождение разработки Какие знания и навыки для нас важны: Опыт администрирования Linux не менее 3-5лет Контейнеризация: Опыт работы не менее 1-3х лет Понимание оптимизации процесса сборки Понимание механизма работы и навыков работы с механизмами Cgroups & Namespaces Опыт работы с Kubernetes/OpenShift не менее года Умение самостоятельно разбираться с проблемами запуска, оптимизации, роутинга ПО в Kubernetes Уверенные знания Helm, написание чартов, правка существующих CI/CD: Опыт имплементации CI & CD конвейеров Опыт имплементации CI/CD процессов разработки Android, iOS Уверенные знания Git и стратегий для реализации их в процессах разработки (оптимизации текущих процессов) Понимание принципов TDD и Пирамиды тестирования Опыт работы с Nexus (понимать как работают proxy репозитории) Опыт работы с MS SQL (работа с хранимыми процедурами, настройка интеграций, отладка выполнения скриптов, бэкапы) Уверенные знания Ansible, практический опыт работы и внедрения с CI/CD процессы, умение писать роли. Умение писать скрипты на Bash и PowerShell Быть способным погружаться в сложные задачи как технического так и административного характера (составление заявок, согласований, уметь вести деловую переписку). Желательно: опыт работы с TeamCity и Jenkins опыт работы СУБД Postgresql (Установка, настройка, кластеризация, настройка интеграций, выполнение скриптов, отладка выполнения скриптов) опыт работы с LiquiBаse Присоединяйся к команде Иннотех!","Преимущества работы в Т1: Комфортные офисы и гибкий рабочий день В офисе, удаленно или в гибридном формате. Главный офис у м. Динамо в Москве — победитель в номинации «Гибкий офис» Best Office Awards 2023 Участие в конференциях и профессиональное обучение Бесплатное обучение, LMS платформа с 70+ курсами для развития технических и коммуникационных навыков, программа наставничества, а также 12+ активных сообществ и техногильдий Интересные задачи, производительное железо и софт для работы Востребованные на рынке ИТ‑продукты, ключевые ‑ уже внесены в ЕРРП (реестр российского ПО) Насыщенная корпоративная жизнь и нетворкинг Масштабные таунхоллы и яркие неформальные события, регулярные митапы, корпоративная библиотека, активные сообщества и многое другое Скидки, партнерские программы и свой маркетплейс мерча Сервис привилегий от 100+ партнёров на покупку техники, занятия спортом и иностранными языками, концерты, отели, SPA и др. А также развитая программа компенсации и маркетплейс мерча с собственной корпоративной валютой Конкурентная заработная плата Достойный оклад по итогам интервью и система премирования. Оформление по ТК и эксклюзивный зарплатный проект для сотрудников",Полный рабочий день,,,,True,,"sql, linux, git, kubernetes, postgresql, bash, ci/cd, powershell",,"sql, linux, git, kubernetes, postgresql, bash, ci/cd, powershell",,,,,,DevOps Engineer,19,Москва,Полный рабочий день
1000153910,DevOps инженер,Bell Integrator,Москва,True,2025-05-03 18:35:39+03:00,"Kubernetes, Linux, Python, PostgreSQL, kubernetes, docker, python + django, непрерывной доставкой в kubernetes, Docker, скриптовыми языками bash, powershell, DevOps-инженер, английского на уровне, ansible, Средний (Middle), сборка имеджей, cmd, достаточном для чтения технической документации",https://career.habr.com/vacancies/1000153910,"- Опыт работы в DevOps не менее 2 лет, лучше не менее 3 лет - Понимание основных принципов и практик DevSecOps; - Опыт настройки CI/CD систем (GitLab CI, Jenkins, Teamcity); - Опыт работы с Docker, сборка имеджей - Опыт работы с Kubernetes. Самостоятельное развертывание, написание манифестов для различных компонент. - Опыт работы с непрерывной доставкой в Kubernetes: Helm, Jsonnet и др. - Уверенное владение скриптовыми языками Bash, CMD, Powershell); - Уверенное владение Python + Django (у нас почти все DevOps-сервисы на python); - Опыт работы с Ansible. Уверенное написание плейбуков, ролей, кофигурация шаблонов; - Умение настраивать мониторинг (Prometheus/Grafana/Zabbix/ELK); - Знание, опыт настройки и администрирования Web-серверов (Apache, Nginx) - Опыт администрирования с RedHat 7/8, Ubuntu 18/20, Windows Server 2012+; - Умение тестировать и измерять результаты своей работы; - Знание английского на уровне, достаточном для чтения технической документации; - Активность, коммуникабельность","Официальное трудоустройство в Bell Integrator Конкурентная заработная плата (по итогам собеседования) Аккредитованная ИТ-компания Формат работы: удаленно по РФ, Беларуси Возможности карьерного роста и получения экспертизы в ведущих проектах страны Скидки на занятия фитнесом и собственное фитнес-приложение Скидки на занятия английским языком",Санкт-Петербург,,,,True,2.0,"достаточном для чтения технической документации, docker, django, python, английского на уровне, ansible, kubernetes, devops, bash, ci/cd, powershell",,"достаточном для чтения технической документации, docker, django, английского на уровне, python, ansible, kubernetes, devops, bash, ci/cd, powershell",,,,Junior (1-2 года),Junior,DevOps Engineer,18,Москва,Санкт-Петербург
1000150980,Системный аналитик SQL,ИТ-Холдинг Т1,Москва,True,2025-05-03 18:28:52+03:00,"реляционными и нереляционными бд навыки делового общения и деловой переписки умение работать с jira, confluence опыт работы с бд, работы с hadoop, а также планирование и соблюдение сроков их выполнения какие знания и навыки для нас важны, Большие данные, DWH, Scala, делового общения и деловой переписки умение работать с jira, PostgreSQL, написание sql запросов, Базы данных, банковской сферы и продуктов, Средний (Middle), SQL, Apache Hadoop, Python, написание sql, планирования, Системный аналитик, Oracle, Oracle PL/SQL, приоритизации и декомпозирования задач",https://career.habr.com/vacancies/1000150980,"Вместе с нами ты будешь: Проектировка витрин для аналитической отчетности Исследование имеющегося ландшафта Банка и источников Подготовка и доработка технической документации и ее согласование внутри Банка Сбор и анализ требований Взаимодействие с заказчиками, разработчиками, архитектором, проектным менеджером Участие в тестировании Навыки планирования, приоритизации и декомпозирования задач, а также планирование и соблюдение сроков их выполнения Какие знания и навыки для нас важны: Опыт работы в ИТ компаниях, подразделениях ИТ Банка от 1 года Опыт работы с реляционными и нереляционными БД Навыки делового общения и деловой переписки Умение работать с Jira, Confluence Опыт работы с БД, написание SQL запросов, написание SQL-алгоритма формирования витрин данных Знание, понимание и работа с методологией Agile Сбор, систематизация, уточнение требований в части построения витрин данных Будет преимуществом: Навыки работы с Hadoop (Hive, PySpark) Знание банковской сферы и продуктов","Комфортные офисы и гибкий рабочий день ДМС и комплексные программы поддержки Интересные задачи, производительное железо и софт для работы Участие в конференциях и профессиональное обучение Скидки и партнерские программы Насыщенная корпоративная жизнь и нетворкинг Конкурентная заработная плата Дополнительные выходные и материальная помощь",Полный рабочий день,,,,True,,"банковской сферы и продуктов, sql, hadoop",,"банковской сферы и продуктов, sql, hadoop",,,,,Junior,Analyst,22,Москва,Полный рабочий день
1000153255,Security Champion in SW Development (TATLIN.OBJECT),YADRO,Москва,False,2025-05-03 18:28:05+03:00,"Linux, Python, Специалист по информационной безопасности, Старший (Senior), C++, Информационная безопасность, Bash, C, работы с инструментами автоматизации и скриптовыми языками, Golang",https://career.habr.com/vacancies/1000153255,"опыт программирования на Golang; умение понимать код на С/С++ и вносить в него мелкие правки; базовое понимание принципов безопасной разработки; интерес к области безопасности программного обеспечения и желание учиться; навыки работы с инструментами автоматизации и скриптовыми языками (Bash, Python); понимание принципов работы компьютера и сети. Будет плюсом участие в соревнованиях CTF, хакатонах или платформах типа HackTheBox, TryHackMe; знакомство с инструментами статического и динамического анализа кода.","конкурентный уровень заработной платы для нас это не просто слова, а - принцип; обучение и развитие: учебный портал с курсами и лекциями от внешних и внутренних экспертов, а также дополнительное профессиональное обучение и изучение английского языка; программа поддержки инноваций: премии за научные достижения, публикацию статей, выступления на конференциях и регистрацию патентов; ""Лекторий"", в котором мы организовываем встречи с выдающимися экспертами в области технологий; забота о здоровье: ДМС с первых дней работы + стоматология, а также льготные условия страхования близких; поддержка в личных вопросах: консультации юристов, психологов, экспертов по ЗОЖ и управлению финансами; открытое общение: регулярные онлайн-встречи всей команды YADRO; программа рекомендаций: рекомендуя друзей или бывших коллег, вы получаете не только возможность работать вместе, но и денежные бонусы.",Санкт-Петербург,,,,False,,"bash, python",,"bash, python",,,,,,IT Security,10,Москва,Санкт-Петербург
1000155009,Разработчик C++/Python в команду Simulator,Navio,Москва,False,2025-05-03 17:54:11+03:00,"Python, классических алгоритмов и структур данных, ros2, Бэкенд разработчик, Старший (Senior), C++, линейной алгебры, c++, Алгоритмы и структуры данных, популярных паттернов проектирования, геометрии или теории вероятностей, ООП",https://career.habr.com/vacancies/1000155009,"Уверенное владение C++ (17); Базовые знания Python; Знание классических алгоритмов и структур данных; Опыт разработки под Linux; Высшее техническое образование; Базовое знание линейной алгебры (вектора, системы координат) и в целом готовность работать с математикой. Будет плюсом++ Опыт работы от 6 лет; Знакомство и опыт работы с ROS2; Понимание архитектуры ECS; Уверенное знание линейной алгебры, геометрии или теории вероятностей; Знание популярных паттернов проектирования; Знакомство с pytest, Kafka, Clickhouse; Опыт в разработке моделей динамики и физики автомобиля. Чем предстоит заниматься Развитие дорожной среды и алгоритмов управления трафиком в симуляторе, моделирующем 3D городскую среду; Создание инструментов для написания сценариев в терминах дорожных ситуаций и автоматической генерации тестов по rosbag-ам; Интеграция различных подсистем беспилотника (localization, perception, planning и тд) с симулятором.","Крутой технологический домен; Работу в аккредитованной ИТ-компании; Работу в команде топовых разработчиков, возможность разрабатывать уникальные и крупные проекты масштаба нашей страны; Конкурентные условия труда (белая индексируемая заработная плата, оклад+годовая премия); График работы – стандартный, но с гибким подходом к началу/окончанию рабочего дня; Доступ к огромным возможностям развития и повышения квалификации в Виртуальной школе на HR-платформе, а также к другим формам обучения; Возможность посещения (как в качестве слушателя, так и в качестве выступающего) всероссийских и международных конференций; ДМС для сотрудников с первого дня (+стоматология после испытательного срока) и льготная программа медицинской страховки для родственников; Обеды для сотрудников, бесплатный кофе и другие напитки в кафетерии; Зарплатный проект, льготные программы кредитования и выгодные предложения на другие банковские продукты; Бесплатную подписку на мультимедиасервисы компании-партнера; Субсидия на ипотеку; Широкий спектр дисконт–программ, скидок и привилегий от компаний-партнеров.",Полный рабочий день,,,,False,6.0,"линейной алгебры, популярных паттернов проектирования, linux, python, clickhouse, ros2, kafka, геометрии или теории вероятностей, классических алгоритмов и структур данных",,"линейной алгебры, популярных паттернов проектирования, linux, python, clickhouse, ros2, kafka, геометрии или теории вероятностей, классических алгоритмов и структур данных",,,,Senior (5-6 лет),Senior,Software Developer,12,Москва,Полный рабочий день
1000153251,DevOps engineer,YADRO,Москва,True,2025-05-03 15:36:08+03:00,"Linux, Python, CI/CD, docker контейнерами, автоматизации с применением python и bash, Docker, helm charts опыт работы с экосистемой go и node, DevOps-инженер, Bash, k8s, Средний (Middle), альтернативными docker buildx инструментами сборки образов контейнеров",https://career.habr.com/vacancies/1000153251,"Опыт работы в области DevOps/SRE от 1 года; Опыт написания CI/CD пайплайнов различной степени сложности в Gitlab CI; Опыт администрирования Gitlab через UI; Практические навыки автоматизации с применением Python и Bash; Практический опыт работы с Docker контейнерами; Практический опыт работы в GNU Linux (настройка параметров ядра, понимание организации структуры ФС, работа с systemd и т.п.). Будет плюсом Понимание процесса сборки кода на С/C++ c помощью компиляторов GNU GCC/Clang Умение работать с системами сборки Autotools + Makefiles, CMake + Makefiles/Ninja, Bazel Более глубокое погружение в Python и его экосистему (ООП, пакетные менеджеры, виртуальные окружения, написание юнит-тестов с использованием pytest) Опыт работы с альтернативными Docker BuildX инструментами сборки образов контейнеров (например, kaniko) Опыт работы с k8s, helm charts Опыт работы с экосистемой Go и Node.JS","Конкурентный уровень заработной платы Гибридный формат работы, возможность полной удалённой работы Систему премирования за научные достижения, публикацию статей, регистрацию патентов и выступления на конференциях «Лекторий», в рамках которого приглашенные эксперты и наши специалисты на регулярной основе делятся профессиональным опытом из различных областей науки Медицинскую страховку, включающую стоматологию, госпитализации, международные путешествия Льготное страхование членов семьи",Санкт-Петербург,,,,True,,"docker, docker контейнерами, linux, k8s, python, js, go, bash, devops, helm charts опыт работы с экосистемой go и node, node, ci/cd, автоматизации с применением python и bash",,"docker, node, docker контейнерами, linux, k8s, python, js, go, helm charts опыт работы с экосистемой go и node, devops, bash, ci/cd, автоматизации с применением python и bash",,,,,Junior,DevOps Engineer,12,Москва,Санкт-Петербург
1000150881,Data аналитик (Виртуальные ассистенты),ИТ-Холдинг Т1,Нижний Новгород,False,2025-05-03 15:35:03+03:00,"Python, Аналитик по данным, написания сложных sql, big data владение методами анализа данных и моделирования, базами данных, Средний (Middle), SQL, навыки написания сложных sql, методами анализа данных и моделирования",https://career.habr.com/vacancies/1000150881,"Опыт работы с базами данных, навыки написания сложных SQL-запросов, процедур, пакетов, оптимизации кода Опыт работы с Big Data Владение методами анализа данных и моделирования (Python + библиотеки для анализа данных) Ответственность Самостоятельность Чем предстоит заниматься: Развитие внутреннего сервиса по построению рекомендаций для сотрудников Разработка и реализация различных метрик операционного качества Обработка ошибок в роли 3й линии поддержки Сопровождение изменений в ПО и интеграции с внешними источниками Работа с базами данных и техническое описание процессов Запуск пилотов, стабилизационные работы и контроль Поиск, проработка и реализация сценариев по оптимизации операционного качества","мы предлагаем принять участие в создании перспективных и масштабных продуктов/проектов, использовать лучшие современные практики и технологии; гибкий формат работы — в офисе, удаленно или в гибридном формате; программа добровольного медицинского страхования; широкие возможности внутреннего и внешнего обучения, корпоративные онлайн библиотеки; Сервис привилегий от 100+ партнёров на покупку техники, занятия спортом и иностранными языками, концерты, отели, SPA и др. А также развитая программа компенсации и маркетплейс мерча с собственной корпоративной валютой. необходимая техника и софт для работы; конкурентная зарплата по итогам интервью и оформление по ТК. Мы быстро назначаем и проводим собеседования: интервью с HR -> техническое интервью -> оффер . Будем рады видеть вас частью нашей большой команды.",Новосибирск,,,,True,,"sql, python",,"sql, python",,,,,,Analyst,9,Нижний Новгород,Новосибирск
